theta_0,theta_1,r_theta,mu_0,mu_1,r_mu,sigma_0,sigma_1,r_sigma
0.026793092197686937,0.02299145263332397,0.8581112050705679,7.401931864016414e-06,-1.5839270139854968e-06,-0.2139883267077294,5.456504654648962e-06,4.198501192843344e-06,0.7694488429082903
-0.023180892939771085,0.025519198975840623,-1.1008721295657142,4.259173103450047e-08,-6.358284778049891e-06,-149.2844884116005,1.7810237663779298e-06,1.4220444533866902e-05,7.984421545809598
0.017372928550325094,0.033185774697807986,1.910200378806427,-2.93919882800445e-06,-4.297978847271719e-06,1.4622960537139993,2.933830240113135e-06,4.350415912872473e-06,1.4828451399099054
0.026289217266828972,0.02734210537288975,1.040050188462221,-1.7564747829401007e-06,-3.378894640836293e-06,1.9236795618440257,3.6901215961718084e-06,3.5472086104630617e-06,0.9612714697919421
0.025401118829734934,0.013462553715105761,0.5299984542155793,-5.138393617805157e-06,2.36790037443585e-06,-0.46082502637220857,2.5983140249517955e-06,3.1334341383872168e-06,1.2059489762579214
0.021994279693923174,0.037741465591408126,1.715967338627405,-9.752715607586446e-07,-4.759238606736048e-06,4.87991119420516,2.9522713092810405e-06,3.1252062480377954e-06,1.0585769127021287
0.028894648255533076,0.02454390449540222,0.8494273499488707,6.391000232106075e-08,-7.977890662192029e-07,-12.483007936870335,2.904193936807836e-06,2.4984137151039834e-06,0.8602778497121067
0.019864694015268435,0.026672517244899527,1.3427096951203201,-3.291062039332355e-06,2.6975655318374172e-06,-0.8196641386877841,2.942723139520537e-06,4.047256963947935e-06,1.3753441190554412
0.048599486165086844,0.028705294064883792,0.5906501555875554,-6.065082041834688e-06,1.2872529290702677e-06,-0.21223998623452645,6.049300026956987e-06,4.004958360511563e-06,0.6620531867595597
0.03394075988453439,0.03710000594811525,1.0930811824581577,-1.50713296448903e-06,-2.736403636834142e-07,0.18156351836958706,1.863819704717557e-06,2.269964265730325e-06,1.2179097903004064
0.030123587219933207,0.027559522489207795,0.9148818262577727,-4.939812440899169e-07,2.255251170982445e-08,-0.04565459109965586,2.5079411308881086e-06,1.627355317536443e-06,0.6488809874736439
0.025801797594672635,0.03509745133856274,1.3602715551031763,1.3615173123196121e-06,-2.400631241075665e-06,-1.7632028761982603,2.7536939801768768e-06,4.242239016043993e-06,1.5405629843340483
0.03461916761421596,0.0239848692727192,0.6928205074136471,-2.0955848373314616e-06,-3.7308002207417238e-06,1.7803145710352446,2.895247301211222e-06,3.018559272392974e-06,1.0425911704088853
0.026574724062383002,0.027923845462650507,1.050767089701496,-4.626196249595449e-07,-3.140766797542406e-08,0.06789091141166048,2.576722322802769e-06,2.324678767247929e-06,0.9021844327871987
0.024988053529028616,0.027210269208443116,1.0889311237000894,-1.8230717281121664e-07,1.2497592199205891e-06,-6.8552388841811736,2.1173608436550493e-06,1.8038747728624356e-06,0.8519449003073727
0.020712689122545917,0.02702611534985758,1.3048095874928887,-2.7963383015145574e-06,8.212312202483194e-07,-0.2936809254457956,1.897033793045021e-06,2.4197905369934956e-06,1.2755653303937051
0.025559056208743904,0.02797884218925034,1.0946743088142126,1.4711398245967739e-07,7.013335444237935e-07,4.767279987244059,3.2715554301175208e-06,2.2190473035497773e-06,0.6782851004514586
0.028412946092745847,0.023880201574448586,0.8404690417001662,-4.016259265038904e-06,6.054477471825722e-08,-0.015074916912185635,2.6953056000275576e-06,2.708014504857919e-06,1.0047151999499542
0.018313661265801782,0.03958204515988064,2.161339809958952,-1.2250515117185405e-06,-1.8920011451294142e-06,1.5444257870228297,1.7113525791447826e-06,2.4304259266017867e-06,1.4201783759933024
0.02222589622904159,0.02826741901761049,1.2718235848089092,-3.657872271440503e-06,-1.0956468736060775e-06,0.2995312007367064,2.5436589138434384e-06,3.850014345632219e-06,1.5135733508447848
0.01865280591640384,0.060912084575434275,3.2655722065850883,-1.5829686918075252e-06,-3.7136663586025956e-06,2.3460137764077422,2.4997084419922373e-06,4.781019727875109e-06,1.912630948297592
0.018566975875242094,0.05071902367855033,2.7316793008914817,-3.703039298158567e-06,-1.8106410960087315e-06,0.4889608103562714,3.553026675451623e-06,9.832527716617148e-06,2.767366703028578
0.028580275006289155,0.026232466188685247,0.9178521264372975,3.491045024190253e-07,1.4614836770172984e-06,4.1863787687937055,2.3753553584042852e-06,1.8669390340024962e-06,0.7859619940220933
0.03108134828358637,0.0226419013316823,0.7284723019444808,-5.14950061953315e-06,8.224146036491423e-07,-0.1597076424322679,2.665190332741852e-06,1.8832797086117993e-06,0.7066210939893169
0.03745696711355661,0.06445070880334935,1.7206601006418119,-2.793075247280276e-06,-7.994340386245894e-06,2.862200148037647,8.429409076909796e-06,2.2352339459537776e-05,2.6517089460951984
0.01788358197609742,0.02399379983940289,1.3416663323640743,-1.9306835348158148e-07,-7.405973545049208e-07,3.835933446107588,1.971723299086414e-06,2.1185360322840813e-06,1.0744590953840694
0.01756568985051427,0.020526918162646852,1.1685802457707568,-1.44148396773552e-06,1.0983572684187521e-07,-0.0761962875067006,4.429230296621796e-06,3.2095245839671806e-06,0.7246235506009039
0.02121826784672834,0.03301537189077016,1.5559880820271965,2.1484019045125724e-06,-5.140368889112035e-06,-2.392647706332339,4.1125829537281905e-06,3.993506749139341e-06,0.9710458838329563
0.02156158581771128,0.018811859984947072,0.872471076292287,-1.730707740463127e-06,1.455753318560549e-07,-0.08411318008960877,3.476102699368621e-06,2.8802838182589872e-06,0.8285957197933609
0.016978880127163143,0.020973143125649137,1.2352489073820536,-1.8134175252691939e-06,2.8110375488063107e-06,-1.550132558903678,3.1193484594059067e-06,3.118700241397138e-06,0.9997921944222634
0.03212926350426506,0.026638936473601167,0.8291175572718912,9.927885688226768e-07,7.524612536374894e-07,0.7579269919775713,3.6791995430989085e-06,2.5802517919892377e-06,0.7013079235751233
0.028392870433639857,0.035892090675553004,1.2641233565813788,3.5879374335505622e-06,-1.6344429309516568e-06,-0.455538303334972,5.223935324540412e-06,4.274779000044092e-06,0.8183062642377135
0.04068906114422888,0.02308880311851322,0.5674449709387805,-3.733972482076072e-06,3.065553657789582e-06,-0.8209898901250466,3.246708557329007e-06,2.6264840857583435e-06,0.8089682333295392
0.01866781808204185,0.027596557234044694,1.4782958090100604,-5.024272936172518e-06,2.445860582936896e-07,-0.04868088605075162,2.3518663059848807e-06,2.7693784655614073e-06,1.1775237642182586
0.022137362126118942,0.021205496861507484,0.9579053159404214,-2.0244845395615496e-06,1.2571693111617426e-06,-0.6209824212508003,2.124768669568499e-06,2.117176939660882e-06,0.9964270322617479
0.014864759053448407,0.03626351797330914,2.43956311992131,-1.8175880472654933e-06,-8.701552127306426e-08,0.04787417115994821,2.552316637381513e-06,2.489950300696672e-06,0.9755648120725239
0.04009651927339524,0.031030165158148985,0.7738867542734079,-5.944245841405424e-06,5.89044226380975e-07,-0.09909486284667268,4.720125330600514e-06,3.2816356984911188e-06,0.6952433396664947
0.04752049659568865,0.030972316596133368,0.6517675280132357,-5.775338521891663e-06,1.5851042052732886e-06,-0.27446083017729345,8.531678083976222e-06,3.811630292658819e-06,0.44676208538829376
0.023325549613433152,0.03180585669963688,1.36356301252254,-1.6280416176412283e-07,3.354664174713822e-06,-20.605518546719914,2.253345094307353e-06,2.3659348209519106e-06,1.049965594230992
0.01747900365898976,0.021012375667344114,1.2021495090503673,4.158836396762782e-06,3.599732025428477e-06,0.8655623068583537,4.515295449147846e-06,3.066628970905227e-06,0.6791646317372166
0.03984032480364063,0.03715076097935852,0.9324914182417425,-5.123259070920109e-08,1.3053959700321498e-06,-25.47979619929132,4.164395018421556e-06,3.235934136221274e-06,0.7770478357376867
0.02373647069861154,0.020755461675204957,0.8744122889515772,-2.686199273850628e-06,-7.473346075053196e-07,0.2782126459419469,2.7295935456309615e-06,2.7531257277110814e-06,1.0086211304674961
0.0238730038756029,0.03609065768656939,1.511776979329039,-2.908317001395688e-06,-3.083355730745514e-08,0.010601855744287247,1.6698648050348245e-06,1.957735522663123e-06,1.1723916312029194
0.022730310411954106,0.013366257661435815,0.5880367412143374,-2.5471249846220734e-06,2.6672339623923827e-06,-1.04715472483504,2.263087216892733e-06,1.7021570574729014e-06,0.7521393982375983
0.01565837467335748,0.02756430448685458,1.7603554048144525,-3.204859328955679e-06,-4.320684346674078e-06,1.3481666130045078,1.6571677606399452e-06,4.059919628045665e-06,2.449914682432546
0.025918886237229457,0.021646112068515237,0.835148234009497,-3.086636115054926e-07,-3.5184245819174436e-07,1.139889656819762,2.4511043528762317e-06,2.2551657822707145e-06,0.9200611061803247
0.019972231747212892,0.024217353369194176,1.2125511898575725,3.593633323086785e-07,-5.506252779264267e-07,-1.5322244325513485,2.5691029730319393e-06,2.565960329709416e-06,0.9987767546277779
0.034236259907591604,0.03157206571506129,0.9221820899910989,5.050461084353302e-07,-1.0770341596795713e-06,-2.132546200615825,2.072419438171167e-06,2.1244090383947897e-06,1.025086427615011
0.019924373517007057,0.030447961873357708,1.5281766248443356,-4.609776565874475e-06,5.982738338464832e-07,-0.1297836945667649,4.229933186380214e-06,4.2703627558940605e-06,1.0095579688218301
0.0181916723508543,0.019981334975132346,1.0983781254280343,-2.8085129933374155e-06,2.2495164660449093e-06,-0.8009635246058667,1.8631252749490144e-06,2.7921940171876296e-06,1.4986614452235585
0.02832624238053169,0.018542166749897327,0.6545932390468123,1.3770514878881788e-06,1.555965980213272e-07,0.1129925782658623,2.6513396501908352e-06,2.1470883822293436e-06,0.8098126477589557
0.027206504872388272,0.04603274647426766,1.691975749556351,8.887201679649419e-07,-1.4334270283002487e-06,-1.6129115552566085,3.441380197207313e-06,2.53512594458631e-06,0.7366596537759966
0.023337358792959763,0.02660678015153111,1.1400938892689794,1.4047606012004386e-07,-9.703148219873498e-07,-6.907332261156577,1.8023693979188473e-06,1.987202484450846e-06,1.102550058132046
0.02703461323332923,0.029536435357008284,1.0925414431523925,1.2687730995970518e-07,1.8604168717236252e-07,1.4663117245427673,3.849338329778691e-06,3.1886534753560846e-06,0.8283640465397618
0.02477702894017139,0.045261166430735425,1.8267390549539528,-4.406806573181356e-07,1.8352135881387313e-06,-4.164497709764139,4.0682464173358126e-06,3.6909079697268382e-06,0.9072478879349488
0.049244323837329254,0.026790192527921513,0.5440260001623461,3.765749284908643e-06,3.550060862494713e-06,0.9427236371581327,4.242613328539918e-06,3.627855942757271e-06,0.8550993601874592
0.03617278664288757,0.02744656113870536,0.7587626966556089,2.4526490390240996e-07,7.043473020639265e-07,2.8717818605803616,2.226726184236767e-06,1.965429485196249e-06,0.8826543196508554
0.03349442364845091,0.023039308162333155,0.6878550413092032,-2.99629180639861e-06,3.7435766090220332e-06,-1.2494032126736085,3.583219873973784e-06,3.247339064252135e-06,0.9062628525362699
0.022195710540032963,0.048403838912701364,2.1807744710582027,-3.3607068473144053e-06,-3.127961777892121e-06,0.9307452033168931,2.1021544503072037e-06,5.471170674446315e-06,2.60264923619041
0.03083503974527937,0.024828563946810323,0.8052061600021581,9.047684195570054e-08,3.3103662903981076e-06,36.58799554496979,2.959054961908094e-06,2.435728971137104e-06,0.8231442141130314
0.022798872986565702,0.026851418181954807,1.1777519966788306,1.0836640890363123e-06,4.030801313945132e-07,0.3719604031106788,2.8865072229336734e-06,2.5428756938303854e-06,0.8809524790469634
0.02989231222968675,0.03531483434321383,1.1814018959745056,-1.6060934711447375e-06,7.502303711647401e-07,-0.4671150120733733,2.1646716767816708e-06,2.6505522798480823e-06,1.224459260163091
0.016245305137742944,0.027351115841763737,1.6836320161336034,-5.481881967116253e-07,4.6915462073495945e-06,-8.55827658364849,2.4239044571700878e-06,3.0020099132498956e-06,1.2385017504999958
0.013685339284200146,0.02143242739380415,1.5660866675441574,-1.2694140688743143e-06,3.5973591723052006e-06,-2.833873722145881,1.6547113631736433e-06,2.2396446097098183e-06,1.3534956364923403
0.03747131501806426,0.026146320900448626,0.6977689704202786,-4.835302548715676e-07,2.153887178004986e-06,-4.4545034282851415,2.5502473802635014e-06,1.7992263587763967e-06,0.7055105213324417
0.03327383813328656,0.026689269731722535,0.8021097423390738,-4.908639920893053e-07,-1.596926846471404e-07,0.325329800557232,1.888418003072816e-06,1.8553861410709368e-06,0.9825081830674511
0.025123961468087635,0.025482128505352558,1.0142559937341038,-3.113665988661333e-06,-4.360707873218784e-09,0.0014005059916826837,2.2766029981408137e-06,2.2810281617196488e-06,1.001943757248167
0.041808782642817385,0.02955765027159302,0.7069722771914032,-8.760735524939728e-07,-8.497671962045729e-07,0.9699724341472106,4.189678366043996e-06,3.685863476426131e-06,0.8797485521320386
0.0286900113257473,0.031695039621810965,1.1047412725615364,1.1316149962389205e-06,-1.7319529847562534e-07,-0.1530514344995992,2.647676568531964e-06,2.574301455484528e-06,0.972286980245431
0.027470402380104467,0.028452905220621678,1.0357658700051948,-1.013932048502605e-06,1.6628006796842068e-06,-1.6399527780385914,1.7982389148562098e-06,1.8639104729396748e-06,1.0365199293269194
0.02317896682656069,0.024180694942653798,1.0432171167761124,3.4239413390437917e-06,-1.1452778187553502e-06,-0.3344910748602934,2.900915558553669e-06,2.8556190263557585e-06,0.9843854358103087
0.030579182440109737,0.041905170142599486,1.3703822927467744,-1.4294810614438548e-06,1.7335455374309802e-06,-1.2127096917814382,2.6325799788875144e-06,2.138459917921354e-06,0.8123057742105265
0.02044610874788064,0.020451132319659046,1.000245698183471,-6.590875398422331e-07,3.6642647571486564e-07,-0.5559602534779792,1.633682441831746e-06,1.7197013771174363e-06,1.0526534001242265
0.017843354676477963,0.0309386565913359,1.7339035821622064,-6.935489687823469e-06,2.1370551557162412e-06,-0.30813327564573206,2.8815688477027233e-06,2.404703816857691e-06,0.8345120120155366
0.020718769611181735,0.0402941974064662,1.9448161335178793,-2.314347204464037e-06,4.758740294948781e-06,-2.056191173809127,2.3883863742693143e-06,2.5342817055934203e-06,1.0610853138737824
0.02275346222303363,0.026625099027162036,1.170155942255201,-1.3162344515414403e-06,2.191120823514799e-06,-1.6646888561143347,4.114561568518379e-06,3.1951755553362724e-06,0.7765531034420344
0.024493758330859726,0.04139492720011785,1.6900194180475896,-2.440320894284675e-06,-5.568767726276713e-07,0.22819817423679728,2.836756035953427e-06,3.4326137286646377e-06,1.2100489732494548
0.02377026926428622,0.016480941841644614,0.6933426650915773,1.279114020557427e-06,2.3998361789475346e-07,0.18761706465399436,2.2136705632452674e-06,1.066452340057642e-06,0.48175747456035656
0.02018156703692483,0.015030644217881275,0.7447709184515126,-2.8467911183686404e-07,-9.624456990767922e-07,3.3808089847783553,1.0359490718234549e-06,2.016117199410442e-06,1.9461547427825931
0.027277905713706394,0.027064012918180495,0.992158753029987,-3.956151326004208e-06,2.080782759125356e-06,-0.5259613669093361,2.476892937264443e-06,1.8095689408796037e-06,0.7305802013704102
0.02276035446450758,0.027545307993509727,1.2102319424094992,7.883483267727122e-07,1.8167717558198654e-07,0.2304529221565351,2.7360840782517005e-06,2.2932271132669457e-06,0.8381420481538232
0.03960129735085589,0.040034714698734916,1.0109445239644317,2.796803030287769e-06,-2.728001941637158e-06,-0.9754000950708595,5.251839938176214e-06,2.1362538662823414e-06,0.4067629424030371
0.02392365358875976,0.02983599688527776,1.2471337947852517,-1.6538848013713701e-06,-1.7401222883132144e-06,1.0521423782783044,1.7552456192766307e-06,1.637935252292186e-06,0.9331658397570646
0.019754895627511662,0.026427877362622074,1.3377887618812463,-2.194803771967689e-06,1.1355609498648032e-06,-0.5173860936309346,2.210740177812638e-06,1.8237517967681819e-06,0.8249507631297712
0.025496987613108535,0.035249639170164083,1.3825021098587156,5.258085621189376e-07,-2.5651098131460566e-06,-4.878410124797151,1.7317752014222148e-06,1.6465673109749604e-06,0.950797372327957
0.0285824433629982,0.047884873091983915,1.675324690889581,-2.428874974293676e-06,-7.569204997391955e-08,0.031163419597557106,1.9321040665890117e-06,3.039850373255536e-06,1.5733367709443153
0.01968566715109428,0.018444113039295815,0.9369310624695059,-4.950675877615709e-07,6.581888341815148e-07,-1.3294928822900531,2.007598621712249e-06,1.87748907227831e-06,0.9351914530988418
0.016141703134239117,0.0222555363949223,1.378760110369938,-1.9639238335868837e-07,1.1958716528718611e-06,-6.089195682745687,1.3992362615477686e-06,1.3988337005149604e-06,0.9997122994565886
0.02632422836922956,0.02773415537347955,1.053560050629938,-1.4847426587732258e-06,-1.3214366825566553e-06,0.890010585166656,1.5338905754179242e-06,2.103320969342503e-06,1.3712327352747646
0.029608086241703677,0.03545474680351699,1.197468371109314,-6.667743395245328e-07,-5.469480341345177e-09,0.00820289566818871,1.2678605395733067e-06,1.3518005183576335e-06,1.0662060030771021
0.02862868460803822,0.027886050425551343,0.9740597867958501,-2.4883404231552596e-06,8.866037245956227e-08,-0.03563032277839997,1.564296365502383e-06,1.3262869901310486e-06,0.8478489238866855
0.02725102456171052,0.026427929481171467,0.9697958115785651,-1.293881639883816e-06,4.12627055964323e-07,-0.3189063382964263,1.6557619580411929e-06,1.6378380853283904e-06,0.9891748493038173
0.018511475788801187,0.02044216305634807,1.104296777284223,-4.914948937944888e-07,1.0980386223129861e-06,-2.2340794099320074,1.3985641021080632e-06,1.2352299739331642e-06,0.8832129839964399
0.036565801102535725,0.02755761303647769,0.7536444493367508,1.7593750821578968e-06,-1.9205422580066027e-08,-0.0109160478483703,2.1843488821932934e-06,1.5882798931843422e-06,0.7271182301197044
0.03198055172646507,0.022983559070509064,0.7186730006127234,6.280970473821652e-07,-5.904550604110805e-07,-0.9400697915585304,1.6064226510388078e-06,1.4552845972536285e-06,0.9059163827854118
0.02003151471875955,0.019465773817682174,0.9717574577349581,6.264201925115852e-07,8.067347829039941e-08,0.12878492624406807,1.8773757749709636e-06,1.9786483188097056e-06,1.0539436724330313
0.026938380774958727,0.02470346587792706,0.9170360343592295,-8.769321574039308e-08,3.0383500093156322e-06,-34.64749221091813,2.258699378340557e-06,2.4176655373325858e-06,1.0703795115527148
0.01941934025099285,0.02968620036924423,1.5286925294862406,-1.7347808617218066e-07,-3.730665683912717e-07,2.150511206475931,1.70201335934526e-06,1.7086946228061278e-06,1.0039255058864156
0.022800393223163795,0.02183231497225891,0.9575411598637967,3.061756337191904e-07,-1.1689116714726165e-06,-3.8177815042743934,1.3903730307580196e-06,1.8645448446201324e-06,1.3410392774977795
0.02140187294898154,0.020007619441565608,0.934853668613976,-2.930489479493874e-07,7.558130557130612e-07,-2.57913587815916,1.8591819159948705e-06,1.938943061256667e-06,1.0429012054041604
0.01919032233357304,0.02883497016829818,1.5025787304183027,-1.3981527070395358e-06,6.481094832339156e-07,-0.4635469930936442,1.7442516442745036e-06,1.4064457622876979e-06,0.8063319113984203
0.03154120093674375,0.03221901834926862,1.021489905025628,-2.219598151857747e-06,2.7235428333630744e-06,-1.2270432064847137,7.3933524614341286e-06,6.389748513355845e-06,0.8642559037576832
0.028334112546918158,0.029440719974271317,1.0390556586348254,-3.4860536427279792e-06,3.4572368599917766e-06,-0.9917336949773233,1.9998122518859537e-06,2.990735123999072e-06,1.495507951398244
0.028025580747810395,0.02540095358342731,0.9063488750509427,-2.023521513284446e-06,3.9425420051388675e-07,-0.19483568517834013,2.361956206063089e-06,2.2440712463763815e-06,0.950090116241741
0.027472348993378234,0.029653896091339206,1.0794088302564444,-6.056170172196388e-07,-1.6671777706800293e-06,2.7528581979647293,1.8210257145527427e-06,2.2980370751390423e-06,1.2619465264956224
0.030478249666405596,0.046769626450260754,1.5345246843952525,-1.3705781315933943e-06,-1.3065769817458588e-06,0.953303537848565,1.8916811691122196e-06,2.448329558029655e-06,1.2942612095560875
0.02310974059084807,0.0218157870219561,0.9440083040393625,-2.2871323614183966e-06,3.140849540469142e-06,-1.373269686290172,2.2665249995938556e-06,2.826526565638399e-06,1.2470749566604786
0.01775476899218939,0.025980821976249194,1.463315123259479,-1.4189506921127792e-06,9.922119878472068e-07,-0.6992575523324421,1.7273518965896753e-06,2.1906655896309456e-06,1.268221949422115
0.01923261990123733,0.03499654630554967,1.8196452945705108,-2.620492843983762e-06,-1.6399642617054095e-06,0.6258228353763715,1.9051146605979254e-06,2.1359557245271707e-06,1.1211691184281765
0.03206714699537997,0.015605344627210636,0.48664586935217385,-3.5738514904423585e-06,-7.233595940522105e-06,2.0240337238038832,2.3594853356751427e-06,4.2776795503264095e-06,1.8129714500227632
0.032422952022287094,0.022999095392970778,0.7093461254595669,-2.5965511074212253e-06,1.384889789089109e-06,-0.5333574159703398,4.085699581078977e-06,4.212638778125727e-06,1.0310691460612056
0.012844864889490656,0.041305586152955605,3.215727569602604,1.3079237376559285e-07,-7.786915111757069e-06,-59.53646139730472,3.891356987451974e-06,1.3689101708510379e-05,3.5178221254570325
0.047455366760612114,0.037950440029653525,0.7997080756133221,-2.142610168170163e-06,-7.450769129134494e-07,0.3477426383866001,4.150478371526531e-06,3.495937983394978e-06,0.8422976029409315
0.02762479610398268,0.027774887660476196,1.005433218617381,-9.919013631237093e-07,-2.067358400179965e-06,2.084237885982344,2.2615516420025138e-06,2.1704876003590942e-06,0.9597338217035867
0.019748818441440698,0.032387678735474726,1.639980580686933,-3.1123418711106553e-06,-1.7370623393519101e-06,0.5581206728848301,1.8679675292982306e-06,2.6782402339330934e-06,1.4337723712677548
0.05008962711695617,0.022639734307938184,0.4519844848330735,-1.1182583283596724e-06,2.2679204574156473e-07,-0.2028082778281086,5.579815427153419e-06,2.6507106673113445e-06,0.4750534676132867
0.022095859415339206,0.023173177704101693,1.0487565687539901,5.743831032596629e-07,3.5137183292589556e-06,6.117377599233625,2.3713921972267887e-06,3.507544922576109e-06,1.4791078956395267
0.026140426878308375,0.04393509519407417,1.6807336543739464,-7.549130379413959e-08,-2.577269497092247e-06,34.13995212111201,2.8751906464187745e-06,2.924158094189004e-06,1.017031026388188
0.02829339820641138,0.03414417683395886,1.2067895338998789,1.8747629063118734e-06,-3.233203035082191e-06,-1.7245930267751608,3.6888197017648754e-06,2.7190753710046393e-06,0.7371125701003298
0.032934209085449834,0.0362862894007714,1.1017811087135685,-1.7983227621006802e-06,1.3983762799557268e-06,-0.7776002781181712,2.1180671074275262e-06,1.771710719994106e-06,0.836475253206645
0.028608234333039672,0.04189717742727192,1.4645146197954915,-4.773041554147398e-06,1.681791214580616e-06,-0.35235209991399963,2.581154757062145e-06,1.7578958152445915e-06,0.6810501425514749
0.023007154162885606,0.03192639688983191,1.387672576269104,-2.2361948810365866e-06,-1.3664375575174564e-06,0.6110547739399373,2.0199287470084234e-06,2.417374297040809e-06,1.196762163329283
0.025341796866476675,0.020342966085668653,0.8027436330917517,-4.980516240418355e-06,1.0111751727230115e-06,-0.20302617718963095,2.23636588293166e-06,2.0585548259555277e-06,0.9204910706547539
0.026344124858939322,0.024826660579536083,0.9423983796186602,-2.638012149684081e-06,-1.2710950204018603e-06,0.4818381979605674,3.150301780531471e-06,3.7651545239363342e-06,1.195172648920363
0.016287272804193963,0.03125960153113836,1.9192655459844101,-1.5191805268728255e-08,-6.160851174074707e-07,40.55377925858872,2.5807138028494927e-06,2.1295976066095676e-06,0.8251971234695511
0.020770716136525733,0.020471084014872444,0.9855742999093623,-5.870399217675269e-07,6.666166895765712e-08,-0.11355559730408889,2.7119725560267874e-06,2.3602009210337552e-06,0.8702893824602709
0.013323567856522302,0.02490304320983199,1.869097187630652,-1.992774774360994e-06,3.978300732529192e-07,-0.19963624508469,2.0784607203658207e-06,2.0800945173144475e-06,1.0007860610174721
0.02241834367687827,0.02774892569553302,1.2377776920313959,-1.7488978079291605e-06,-7.448810667118968e-07,0.42591457507394187,3.5194727668314548e-06,3.107654885237822e-06,0.8829887574426699
0.03425124796763331,0.0252064709879736,0.7359285422765667,1.4709328553226701e-07,6.566671965291286e-07,4.464290767270129,2.3447590880752875e-06,1.8197891617714186e-06,0.7761092263278978
0.018234373118360018,0.024774006851224974,1.3586431894541118,-1.8042375197939675e-06,3.4927951360275696e-06,-1.9358843265971017,2.1945922642656634e-06,2.294201041889586e-06,1.045388284304945
